,proportion,category
1,0.0381471389645777,Observed
2,0.038560411311054,Observed
3,0.0363128491620112,Observed
4,0.0513513513513514,Observed
5,0.0381471389645777,Observed
6,0.0366492146596859,Observed
7,0.035264483627204,Observed
8,0.0463215258855586,Observed
9,0.0520547945205479,Observed
10,0.0403225806451613,Observed
11,0.056657223796034,Observed
12,0.046070460704607,Observed
13,0.0424403183023873,Observed
14,0.0411311053984576,Observed
15,0.0448548812664908,Observed
16,0.0564516129032258,Observed
17,0.0300546448087432,Observed
18,0.0318302387267905,Observed
19,0.0492610837438424,Observed
20,0.0506666666666667,Observed
21,0.0359897172236504,Observed
22,0.0466472303206997,Observed
23,0.0588235294117647,Observed
24,0.0337662337662338,Observed
25,0.0588235294117647,Observed
26,0.0492227979274611,Observed
27,0.050251256281407,Observed
28,0.0401069518716578,Observed
29,0.031496062992126,Observed
30,0.0361757105943152,Observed
31,0.0520547945205479,Observed
32,0.0324324324324324,Observed
33,0.0437158469945355,Observed
34,0.0481586402266289,Observed
35,0.0415584415584416,Observed
36,0.0448548812664908,Observed
37,0.0355329949238579,Observed
38,0.0365168539325843,Observed
39,0.0580808080808081,Observed
40,0.0403225806451613,Observed
41,0.0455764075067024,Observed
42,0.0385674931129477,Observed
43,0.0480225988700565,Observed
44,0.045822102425876,Observed
45,0.0606860158311346,Observed
46,0.0446650124069479,Observed
47,0.0558510638297872,Observed
48,0.058659217877095,Observed
49,0.0632911392405063,Observed
50,0.0424403183023873,Observed
51,0.0391061452513966,Observed
52,0.0451127819548872,Observed
53,0.032967032967033,Observed
54,0.0281329923273657,Observed
55,0.0332480818414322,Observed
56,0.0428954423592493,Observed
57,0.0496083550913838,Observed
58,0.0294906166219839,Observed
59,0.0416666666666667,Observed
60,0.0348525469168901,Observed
61,0.0342857142857143,Observed
62,0.0437158469945355,Observed
63,0.0580110497237569,Observed
64,0.0422163588390501,Observed
65,0.0423529411764706,Observed
66,0.0458015267175573,Observed
67,0.0469973890339426,Observed
68,0.0555555555555556,Observed
69,0.0311688311688312,Observed
70,0.04,Observed
71,0.040650406504065,Observed
72,0.0544041450777202,Observed
73,0.0437158469945355,Observed
74,0.0384615384615385,Observed
75,0.0521978021978022,Observed
76,0.0580110497237569,Observed
77,0.0439276485788114,Observed
78,0.0334190231362468,Observed
79,0.0440414507772021,Observed
80,0.0375,Observed
