,proportion,category
1,0.00628140703517588,Observed
2,0.0103092783505155,Observed
3,0.00618811881188119,Observed
4,0.00797872340425532,Observed
5,0.00783289817232376,Observed
6,0.00738916256157635,Observed
7,0.00634517766497462,Observed
8,0.00725513905683192,Observed
9,0.0104712041884817,Observed
10,0.010738255033557,Observed
11,0.0087719298245614,Observed
12,0.00648508430609598,Observed
13,0.00887198986058302,Observed
14,0.00937081659973226,Observed
15,0.00953516090584029,Observed
16,0.0132275132275132,Observed
17,0.00759493670886076,Observed
18,0.00647668393782383,Observed
19,0.0120320855614973,Observed
20,0.0115979381443299,Observed
21,0.00886075949367089,Observed
22,0.00878293601003764,Observed
23,0.0150273224043716,Observed
24,0.006765899864682,Observed
25,0.00875,Observed
26,0.0110294117647059,Observed
27,0.00611246943765281,Observed
28,0.00785340314136126,Observed
29,0.00909090909090909,Observed
30,0.0138190954773869,Observed
31,0.00907911802853437,Observed
32,0.0111940298507463,Observed
33,0.0117955439056356,Observed
34,0.0101781170483461,Observed
35,0.00982800982800983,Observed
36,0.0139771283354511,Observed
37,0.00807537012113055,Observed
38,0.0102564102564103,Observed
39,0.0116580310880829,Observed
40,0.00878293601003764,Observed
41,0.0114503816793893,Observed
42,0.0107962213225371,Observed
43,0.0089974293059126,Observed
44,0.0103092783505155,Observed
45,0.01171875,Observed
46,0.0100755667506297,Observed
47,0.00924702774108322,Observed
48,0.0106809078771696,Observed
49,0.0074719800747198,Observed
50,0.00772200772200772,Observed
51,0.0115236875800256,Observed
52,0.0135135135135135,Observed
53,0.00933488914819136,Observed
54,0.0102960102960103,Observed
55,0.00743494423791822,Observed
56,0.0100502512562814,Observed
57,0.00918635170603675,Observed
58,0.0105960264900662,Observed
59,0.00789473684210526,Observed
60,0.00876095118898623,Observed
61,0.00895140664961637,Observed
62,0.00879396984924623,Observed
63,0.0119521912350598,Observed
64,0.00872817955112219,Observed
65,0.0103225806451613,Observed
66,0.0103896103896104,Observed
67,0.00997506234413965,Observed
68,0.0077319587628866,Observed
69,0.00873907615480649,Observed
70,0.0102040816326531,Observed
71,0.011166253101737,Observed
72,0.0111386138613861,Observed
73,0.0100755667506297,Observed
74,0.00738007380073801,Observed
75,0.00775193798449612,Observed
76,0.00618046971569839,Observed
77,0.00762388818297332,Observed
78,0.00922266139657444,Observed
79,0.00862068965517241,Observed
80,0.00906735751295337,Observed
81,0.00763358778625954,Observed
82,0.0122549019607843,Observed
83,0.00803212851405622,Observed
84,0.00872817955112219,Observed
85,0.00843373493975904,Observed
86,0.0077120822622108,Observed
87,0.00776196636481242,Observed
88,0.00897435897435897,Observed
89,0.0128205128205128,Observed
90,0.0131752305665349,Observed
91,0.0114503816793893,Observed
92,0.00782268578878748,Observed
93,0.0086848635235732,Observed
94,0.0115979381443299,Observed
95,0.00779220779220779,Observed
96,0.00657030223390276,Observed
97,0.0105401844532279,Observed
98,0.00906735751295337,Observed
99,0.00929614873837981,Observed
100,0.00746268656716418,Observed
101,0.134476279515254,Null
102,0.136293265871829,Null
103,0.135174647424658,Null
104,0.134781258952446,Null
105,0.135814246554792,Null
106,0.134852254185092,Null
107,0.135977401758379,Null
108,0.133950338502066,Null
109,0.135866658396538,Null
110,0.136382112408795,Null
111,0.133646710395352,Null
112,0.134857631734499,Null
113,0.135446696105649,Null
114,0.135360853068008,Null
115,0.13379726229539,Null
116,0.135791762586512,Null
117,0.135961486865457,Null
118,0.134308854388896,Null
119,0.136189011019678,Null
120,0.136267282169196,Null
121,0.135050296626689,Null
122,0.1352269438092,Null
123,0.137683450355884,Null
124,0.136354972067251,Null
125,0.134629207504555,Null
126,0.134469486358701,Null
127,0.134634750687176,Null
128,0.134046124241357,Null
129,0.135624695565692,Null
130,0.134486115003681,Null
131,0.134632071364431,Null
132,0.133272788408118,Null
133,0.135644182558162,Null
134,0.134463016545841,Null
135,0.133723059271676,Null
136,0.136326009181181,Null
137,0.136677913701718,Null
138,0.134889262697662,Null
139,0.134850645495439,Null
140,0.134359194339846,Null
141,0.135405741613343,Null
142,0.136082012319855,Null
143,0.135540391958295,Null
144,0.136273540398832,Null
145,0.13536900986562,Null
146,0.134878241314256,Null
147,0.135943256354996,Null
148,0.135748917982863,Null
149,0.13458041285385,Null
150,0.136084300035378,Null
151,0.134674781612583,Null
152,0.134103858331622,Null
153,0.133835996669498,Null
154,0.136182392765767,Null
155,0.13379586387068,Null
156,0.134750694066271,Null
157,0.134576085932123,Null
158,0.135728610348369,Null
159,0.135059464971682,Null
160,0.134085238072542,Null
161,0.13542766310967,Null
162,0.134704155675452,Null
163,0.135143413254545,Null
164,0.134511817753504,Null
165,0.135678663119796,Null
166,0.13508010709303,Null
167,0.135371150135506,Null
168,0.135797015054127,Null
169,0.134082107760524,Null
170,0.134404781146059,Null
171,0.134523757200499,Null
172,0.134327540503027,Null
173,0.134204408046628,Null
174,0.134414353926886,Null
175,0.135013940595963,Null
176,0.134825295611789,Null
177,0.135434924653357,Null
178,0.13580045276566,Null
179,0.134193120829609,Null
180,0.13608084807826,Null
181,0.136418789407128,Null
182,0.134575333488778,Null
183,0.13627379957971,Null
184,0.13508691646096,Null
185,0.133983345392728,Null
186,0.135754509935335,Null
187,0.136629245266798,Null
188,0.134982990571678,Null
189,0.134686177376215,Null
190,0.135350431103596,Null
191,0.136153858452033,Null
192,0.136057216508903,Null
193,0.134683025804588,Null
194,0.135154513241747,Null
195,0.135818302663237,Null
196,0.136100365158335,Null
197,0.135506169697883,Null
198,0.135940351602224,Null
199,0.135453070756363,Null
200,0.135298710991159,Null
