,proportion,category
1,0.0275229357798165,Observed
2,0.0091324200913242,Observed
3,0.012987012987013,Observed
4,0.023696682464455,Observed
5,0.00956937799043062,Observed
6,0.00985221674876847,Observed
7,0.00961538461538462,Observed
8,0.0087719298245614,Observed
9,0.0209205020920502,Observed
10,0.00425531914893617,Observed
11,0.00480769230769231,Observed
12,0.0135135135135135,Observed
13,0.00478468899521531,Observed
14,0.0138248847926267,Observed
15,0.00966183574879227,Observed
16,0.00917431192660551,Observed
17,0.0186915887850467,Observed
18,0.0145631067961165,Observed
19,0.0146341463414634,Observed
20,0.013953488372093,Observed
21,0.00909090909090909,Observed
22,0.0186915887850467,Observed
23,0.0138888888888889,Observed
24,0.0144927536231884,Observed
25,0.00495049504950495,Observed
26,0.00881057268722467,Observed
27,0.00881057268722467,Observed
28,0.00884955752212389,Observed
29,0.00465116279069767,Observed
30,0.014018691588785,Observed
31,0.0103092783505155,Observed
32,0.00540540540540541,Observed
33,0.0099009900990099,Observed
34,0.0102040816326531,Observed
35,0.0187793427230047,Observed
36,0.0353535353535354,Observed
37,0.00851063829787234,Observed
38,0.0136363636363636,Observed
39,0.00869565217391304,Observed
40,0.00970873786407767,Observed
41,0.0225225225225225,Observed
42,0.0223214285714286,Observed
43,0.00934579439252336,Observed
44,0.0153846153846154,Observed
45,0.016597510373444,Observed
46,0.0352422907488987,Observed
47,0.0191387559808612,Observed
48,0.0101522842639594,Observed
49,0.0205761316872428,Observed
50,0.0247524752475248,Observed
51,0.0154639175257732,Observed
52,0.018957345971564,Observed
53,0.00943396226415094,Observed
54,0.0186915887850467,Observed
55,0.024390243902439,Observed
56,0.0136363636363636,Observed
57,0.0102564102564103,Observed
58,0.00900900900900901,Observed
59,0.0232558139534884,Observed
60,0.00843881856540084,Observed
61,0.0273972602739726,Observed
62,0.019047619047619,Observed
63,0.0187793427230047,Observed
64,0.00909090909090909,Observed
65,0.0408163265306122,Observed
66,0.00467289719626168,Observed
67,0.00425531914893617,Observed
68,0.0141509433962264,Observed
69,0.0142857142857143,Observed
70,0.00881057268722467,Observed
71,0.00881057268722467,Observed
72,0.0137614678899083,Observed
73,0.0185185185185185,Observed
74,0.00483091787439614,Observed
75,0.0142857142857143,Observed
76,0.00930232558139535,Observed
77,0.0295566502463054,Observed
78,0.00813008130081301,Observed
79,0.028169014084507,Observed
80,0.0235849056603774,Observed
81,0.00490196078431373,Observed
82,0.00938967136150235,Observed
83,0.0142857142857143,Observed
84,0.00921658986175115,Observed
85,0.00888888888888889,Observed
86,0.019047619047619,Observed
87,0.00975609756097561,Observed
88,0.0136986301369863,Observed
89,0.00938967136150235,Observed
90,0.027906976744186,Observed
91,0.004739336492891,Observed
92,0.0192307692307692,Observed
93,0.0207253886010363,Observed
94,0.015625,Observed
95,0.0146341463414634,Observed
96,0.0105263157894737,Observed
97,0.00900900900900901,Observed
98,0.00471698113207547,Observed
99,0.0202020202020202,Observed
100,0.0144927536231884,Observed
101,0.181651416389356,Null
102,0.182582066820773,Null
103,0.18140249994574,Null
104,0.182473709444832,Null
105,0.182002310379029,Null
106,0.183179562842088,Null
107,0.18244130301515,Null
108,0.181312254543921,Null
109,0.181448013189325,Null
110,0.181024809657754,Null
111,0.183363449410479,Null
112,0.181910631276283,Null
113,0.183268026323811,Null
114,0.18161319194232,Null
115,0.18311664001108,Null
116,0.182072768583675,Null
117,0.183114513767191,Null
118,0.182722959865339,Null
119,0.18161282381224,Null
120,0.183180752055456,Null
121,0.181568818966075,Null
122,0.183457134435448,Null
123,0.182413719342275,Null
124,0.183009857081916,Null
125,0.183638011903501,Null
126,0.18137929529018,Null
127,0.181955398205612,Null
128,0.181677026682699,Null
129,0.181237066610792,Null
130,0.182220471669086,Null
131,0.182974620764981,Null
132,0.183547876016634,Null
133,0.184913836956949,Null
134,0.183019363305101,Null
135,0.181891473478087,Null
136,0.18315461240333,Null
137,0.1801536954919,Null
138,0.182468238955534,Null
139,0.181224543479161,Null
140,0.183159955953032,Null
141,0.181430218702787,Null
142,0.183707500852755,Null
143,0.182169454630802,Null
144,0.182771907821971,Null
145,0.181783896448225,Null
146,0.18134692290851,Null
147,0.182445933568648,Null
148,0.182852226125775,Null
149,0.180919513296302,Null
150,0.183715023323719,Null
151,0.18440421823641,Null
152,0.182158173596502,Null
153,0.181240717506664,Null
154,0.182975122124908,Null
155,0.182374074544967,Null
156,0.181496472650454,Null
157,0.183715778575012,Null
158,0.181224269692372,Null
159,0.183839271457841,Null
160,0.180830388552656,Null
161,0.181559709867815,Null
162,0.182967926685158,Null
163,0.18255777273488,Null
164,0.182486446271979,Null
165,0.183555365487226,Null
166,0.181683881120074,Null
167,0.181016822663175,Null
168,0.182973474240065,Null
169,0.183356179071067,Null
170,0.181600546625153,Null
171,0.180684527211607,Null
172,0.18224523842664,Null
173,0.18211811378645,Null
174,0.182335955179284,Null
175,0.183461069309673,Null
176,0.181365419345875,Null
177,0.184216023669805,Null
178,0.180868952817836,Null
179,0.182996906985605,Null
180,0.182628044575791,Null
181,0.182281442818341,Null
182,0.183619906819984,Null
183,0.182735425743394,Null
184,0.182329134655629,Null
185,0.181358108267509,Null
186,0.181712279994216,Null
187,0.183455634437322,Null
188,0.180814851847394,Null
189,0.182766565573304,Null
190,0.182499674842464,Null
191,0.182073819982429,Null
192,0.182811958035373,Null
193,0.184318465540132,Null
194,0.183144581083981,Null
195,0.183793733301422,Null
196,0.184237738566804,Null
197,0.182180384309204,Null
198,0.183394422640645,Null
199,0.18320325621235,Null
200,0.183034640952589,Null
