,proportion,category
158,0.0967559546931464,Null
159,0.0963213386133219,Null
160,0.0970627565669449,Null
161,0.0970290067307267,Null
162,0.0971026717470765,Null
163,0.0965211797711944,Null
164,0.097559962819743,Null
165,0.0965168819396097,Null
166,0.0957032432557895,Null
167,0.0965280686380156,Null
168,0.0967958190111678,Null
169,0.0958941979010176,Null
170,0.0968452384825447,Null
171,0.0962345185385527,Null
172,0.0964865690581501,Null
173,0.0967166228575102,Null
174,0.0981873800250088,Null
175,0.0967317011970557,Null
176,0.0974549033642073,Null
177,0.0964005623607741,Null
178,0.0969334780987525,Null
179,0.0954555415779281,Null
180,0.0973141419204301,Null
181,0.0972923399409173,Null
182,0.0973225411775921,Null
183,0.0967365711999454,Null
184,0.0963841201566567,Null
185,0.0971225415193704,Null
186,0.0970901510402227,Null
187,0.0967312178988341,Null
188,0.0966429645093844,Null
189,0.0970579540966177,Null
190,0.0963500265900805,Null
191,0.0968862649605595,Null
192,0.095038518632472,Null
193,0.0976044114187369,Null
194,0.0974978683110139,Null
195,0.0965116423064543,Null
196,0.0966514499028223,Null
197,0.0968129845529314,Null
198,0.0961050439126912,Null
199,0.0964058182536444,Null
200,0.0966027583392768,Null
