,proportion,category
1,0.148648648648649,Observed
2,0.136986301369863,Observed
3,0.0853658536585366,Observed
4,0.0985915492957746,Observed
5,0.0864197530864197,Observed
6,0.15625,Observed
7,0.142857142857143,Observed
8,0.105263157894737,Observed
9,0.0952380952380952,Observed
10,0.118421052631579,Observed
11,0.159420289855072,Observed
12,0.126436781609195,Observed
13,0.175675675675676,Observed
14,0.133333333333333,Observed
15,0.16,Observed
16,0.104166666666667,Observed
17,0.16,Observed
18,0.1,Observed
19,0.119047619047619,Observed
20,0.109756097560976,Observed
21,0.118421052631579,Observed
22,0.116883116883117,Observed
23,0.166666666666667,Observed
24,0.12,Observed
25,0.142857142857143,Observed
26,0.10126582278481,Observed
27,0.152777777777778,Observed
28,0.117647058823529,Observed
29,0.108433734939759,Observed
30,0.123595505617978,Observed
31,0.114285714285714,Observed
32,0.182926829268293,Observed
33,0.0919540229885057,Observed
34,0.125,Observed
35,0.0857142857142857,Observed
36,0.1375,Observed
37,0.0909090909090909,Observed
38,0.162790697674419,Observed
39,0.157894736842105,Observed
40,0.186666666666667,Observed
41,0.123456790123457,Observed
42,0.0561797752808989,Observed
43,0.118421052631579,Observed
44,0.121621621621622,Observed
45,0.155844155844156,Observed
46,0.118279569892473,Observed
47,0.102040816326531,Observed
48,0.166666666666667,Observed
49,0.142857142857143,Observed
50,0.116883116883117,Observed
51,0.0759493670886076,Observed
52,0.166666666666667,Observed
53,0.107142857142857,Observed
54,0.141025641025641,Observed
55,0.0879120879120879,Observed
56,0.104651162790698,Observed
57,0.166666666666667,Observed
58,0.179487179487179,Observed
59,0.138461538461538,Observed
60,0.155555555555556,Observed
61,0.131578947368421,Observed
62,0.155844155844156,Observed
63,0.109375,Observed
64,0.0987654320987654,Observed
65,0.134146341463415,Observed
66,0.0833333333333333,Observed
67,0.142857142857143,Observed
68,0.0886075949367089,Observed
69,0.111111111111111,Observed
70,0.146666666666667,Observed
71,0.130952380952381,Observed
72,0.135135135135135,Observed
73,0.21875,Observed
74,0.123287671232877,Observed
75,0.104651162790698,Observed
76,0.0857142857142857,Observed
77,0.0909090909090909,Observed
78,0.160493827160494,Observed
79,0.15,Observed
80,0.151898734177215,Observed
81,0.10958904109589,Observed
82,0.142857142857143,Observed
83,0.107142857142857,Observed
84,0.192307692307692,Observed
85,0.0909090909090909,Observed
86,0.179775280898876,Observed
87,0.134328358208955,Observed
88,0.151515151515152,Observed
89,0.103896103896104,Observed
90,0.104651162790698,Observed
91,0.0909090909090909,Observed
92,0.161764705882353,Observed
93,0.111111111111111,Observed
94,0.152173913043478,Observed
95,0.104477611940299,Observed
96,0.142857142857143,Observed
97,0.119047619047619,Observed
98,0.0649350649350649,Observed
99,0.101123595505618,Observed
100,0.133333333333333,Observed
101,0.143057415245469,Null
102,0.143351532102181,Null
103,0.145811866847167,Null
104,0.144798465537349,Null
105,0.142914379612732,Null
106,0.145209286765091,Null
107,0.143872266253132,Null
108,0.143062853434147,Null
109,0.143733896316363,Null
110,0.142249587047653,Null
111,0.145956282505573,Null
112,0.142658887038117,Null
113,0.145100925247859,Null
114,0.143640328529647,Null
115,0.144026832240505,Null
116,0.142374676166867,Null
117,0.143813676495631,Null
118,0.143089573008668,Null
119,0.142799684854193,Null
120,0.143816326637545,Null
121,0.143347658889377,Null
122,0.14250928078147,Null
123,0.143716814614368,Null
124,0.144915771512929,Null
125,0.144185631987588,Null
126,0.14239939769551,Null
127,0.145883747796717,Null
128,0.142977599919229,Null
129,0.142237086742532,Null
130,0.143641602147188,Null
131,0.144330054368204,Null
132,0.143180424509792,Null
133,0.142785759053412,Null
134,0.142770671519929,Null
135,0.145650451770888,Null
136,0.143042370647701,Null
137,0.139975761934857,Null
138,0.142962396744774,Null
139,0.142547310944745,Null
140,0.143382253961555,Null
141,0.143021458075495,Null
142,0.142988241134316,Null
143,0.1441897002597,Null
144,0.143354078107646,Null
145,0.143802794384022,Null
146,0.142083864300843,Null
147,0.141282859742029,Null
148,0.144982676724165,Null
149,0.142308246253308,Null
150,0.143467326234786,Null
151,0.144376945968548,Null
152,0.143074384686738,Null
153,0.143140490880111,Null
154,0.143237110885934,Null
155,0.143108427820563,Null
156,0.141739650231381,Null
157,0.144928203954967,Null
158,0.143103316696076,Null
159,0.145388433519618,Null
160,0.14231770948943,Null
161,0.143474344342281,Null
162,0.142684100241853,Null
163,0.144689175614052,Null
164,0.140748405641202,Null
165,0.142746459217011,Null
166,0.143904250232165,Null
167,0.143928587043336,Null
168,0.143634533141064,Null
169,0.14408643429918,Null
170,0.144317690077075,Null
171,0.142722983224139,Null
172,0.144289755473503,Null
173,0.144920667705834,Null
174,0.143926460442947,Null
175,0.142824031915631,Null
176,0.144470239488323,Null
177,0.143336180461881,Null
178,0.143195714752433,Null
179,0.142707811203636,Null
180,0.143596689215778,Null
181,0.144094568513313,Null
182,0.143772868094612,Null
183,0.142102163550104,Null
184,0.142706611204869,Null
185,0.142486719458388,Null
186,0.142415588859105,Null
187,0.143453603130199,Null
188,0.143638562535734,Null
189,0.143572653560134,Null
190,0.14249929193902,Null
191,0.14227298073642,Null
192,0.143448954522113,Null
193,0.146436972547318,Null
194,0.143533520803173,Null
195,0.143014015792302,Null
196,0.143404955025901,Null
197,0.143682596272513,Null
198,0.143603546012278,Null
199,0.143843013027011,Null
200,0.142723439884272,Null
